OID_,CID,POINT_X,POINT_Y,weight
3632,15,13377906.245799999684095,4293311.330799996852875,3632.000000000000000
3633,15,13377808.760499998927116,4293296.539599999785423,3633.000000000000000
3634,15,13378094.166299998760223,4293158.016099996864796,3634.000000000000000
3635,15,13377819.165600001811981,4293189.710100002586842,3635.000000000000000
3636,15,13377778.454100001603365,4293082.824600003659725,3636.000000000000000
3637,15,13377931.585000000894070,4293192.292300000786781,3637.000000000000000
3638,15,13377811.245299998670816,4293074.180100001394749,3638.000000000000000
3639,15,13377799.335200000554323,4292985.034199997782707,3639.000000000000000
3640,15,13377934.315699998289347,4293122.357600003480911,3640.000000000000000
3641,15,13377983.492499999701977,4293150.450599998235703,3641.000000000000000
3642,15,13377878.951600000262260,4293034.765000000596046,3642.000000000000000
3643,15,13377997.715100001543760,4293240.101499997079372,3643.000000000000000
3644,15,13378069.222199998795986,4293115.663199998438358,3644.000000000000000
3645,15,13377881.815099999308586,4293235.702399998903275,3645.000000000000000
3646,15,13377830.541000001132488,4293332.804799996316433,3646.000000000000000
3647,15,13378003.364000000059605,4293169.692699998617172,3647.000000000000000
3648,15,13377988.187699999660254,4293176.726599998772144,3648.000000000000000
3649,15,13377824.370200000703335,4293289.682400003075600,3649.000000000000000
3650,15,13377995.974599998444319,4293121.034800000488758,3650.000000000000000
3651,15,13378004.154100000858307,4293055.818899996578693,3651.000000000000000
3652,15,13377898.066300000995398,4293057.039800003170967,3652.000000000000000
3653,15,13377796.113499999046326,4293130.888599999248981,3653.000000000000000
3654,15,13377863.013199999928474,4293194.356200002133846,3654.000000000000000
3655,15,13377903.473799999803305,4293091.266400001943111,3655.000000000000000
3656,15,13377935.718100000172853,4293084.598999999463558,3656.000000000000000
3657,15,13377942.126299999654293,4293052.578599996864796,3657.000000000000000
3658,15,13377909.853500001132488,4293135.346699997782707,3658.000000000000000
3659,15,13377829.033799998462200,4293311.974699996411800,3659.000000000000000
3660,15,13377960.462000001221895,4293274.228000000119209,3660.000000000000000
3661,15,13378057.933600001037121,4293169.788199998438358,3661.000000000000000
3662,15,13377819.209499999880791,4293058.027500003576279,3662.000000000000000
3663,15,13377835.801800001412630,4293093.713899999856949,3663.000000000000000
3664,15,13377950.045699998736382,4293192.660099998116493,3664.000000000000000
3665,15,13377764.867899999022484,4293052.988099999725819,3665.000000000000000
3666,15,13378002.527600001543760,4293145.115800000727177,3666.000000000000000
3667,15,13377955.108699999749660,4293238.932400003075600,3667.000000000000000
3668,15,13377799.941300000995398,4293210.304499998688698,3668.000000000000000
3669,15,13377905.280499998480082,4292988.404799997806549,3669.000000000000000
3670,15,13377820.939300000667572,4293129.033600002527237,3670.000000000000000
3671,15,13378031.415800001472235,4293131.939999997615814,3671.000000000000000
3672,15,13377840.939800001680851,4293309.308700002729893,3672.000000000000000
3673,15,13378014.084699999541044,4293235.323899999260902,3673.000000000000000
3674,15,13377819.018300000578165,4293028.364900000393391,3674.000000000000000
3675,15,13378015.491200000047684,4293255.178199999034405,3675.000000000000000
3676,15,13377848.944299999624491,4293169.570500001311302,3676.000000000000000
3677,15,13377810.534699998795986,4293240.387900002300739,3677.000000000000000
3678,15,13377998.420600000768900,4293110.837399996817112,3678.000000000000000
3679,15,13378066.886799998581409,4293193.195900000631809,3679.000000000000000
3680,15,13377862.567600000649691,4293060.759700000286102,3680.000000000000000
3681,15,13377939.488099999725819,4292972.194899998605251,3681.000000000000000
3682,15,13377936.545400001108646,4293031.708800002932549,3682.000000000000000
3683,15,13377841.986499998718500,4293291.432400003075600,3683.000000000000000
3684,15,13377962.685899998992682,4293063.030699998140335,3684.000000000000000
3685,15,13377870.194299999624491,4293183.208899997174740,3685.000000000000000
3686,15,13377870.161200001835823,4293277.205899998545647,3686.000000000000000
3687,15,13377860.712900001555681,4293300.196500003337860,3687.000000000000000
3688,15,13377932.353399999439716,4293247.212099999189377,3688.000000000000000
3689,15,13377834.286699999123812,4293001.580399997532368,3689.000000000000000
3690,15,13377848.786899998784065,4293382.369000002741814,3690.000000000000000
3691,15,13377951.576299998909235,4293160.805399999022484,3691.000000000000000
3692,15,13377809.874000001698732,4293258.402800001204014,3692.000000000000000
3693,15,13377896.010099999606609,4292939.304999999701977,3693.000000000000000
3694,15,13377915.058400001376867,4293034.301799997687340,3694.000000000000000
3695,15,13377899.405299998819828,4293215.346500001847744,3695.000000000000000
3696,15,13377924.675700001418591,4293024.745999999344349,3696.000000000000000
3697,15,13377783.669599998742342,4292994.882799997925758,3697.000000000000000
3698,15,13378081.376200001686811,4293126.816899999976158,3698.000000000000000
3699,15,13378093.322799999266863,4293201.527000002563000,3699.000000000000000
3700,15,13377846.795499999076128,4293115.325800001621246,3700.000000000000000
3701,15,13377824.673300001770258,4293079.467600002884865,3701.000000000000000
3702,15,13378057.998599998652935,4293147.087899997830391,3702.000000000000000
3703,15,13377781.326799999922514,4293069.597400002181530,3703.000000000000000
3704,15,13378054.428700000047684,4293197.454499997198582,3704.000000000000000
3705,15,13377820.855999998748302,4293213.760899998247623,3705.000000000000000
3706,15,13377851.469799999147654,4292967.963899999856949,3706.000000000000000
3707,15,13377974.207699999213219,4293225.888199999928474,3707.000000000000000
3708,15,13377891.156100001186132,4293226.916100002825260,3708.000000000000000
3709,15,13377837.151399999856949,4293039.454999998211861,3709.000000000000000
3710,15,13377833.506900001317263,4293141.933899998664856,3710.000000000000000
3711,15,13377940.203699998557568,4292989.895000003278255,3711.000000000000000
3712,15,13377986.115800000727177,4293030.086499996483326,3712.000000000000000
3713,15,13377829.396899998188019,4293244.369499996304512,3713.000000000000000
3714,15,13377880.967999998480082,4293076.385799996554852,3714.000000000000000
3715,15,13377781.553399998694658,4293037.194099999964237,3715.000000000000000
3716,15,13377914.089299999177456,4293009.626199997961521,3716.000000000000000
3717,15,13377916.687699999660254,4293053.960100002586842,3717.000000000000000
3718,15,13378028.489700000733137,4293209.244699999690056,3718.000000000000000
3719,15,13377967.827300000935793,4293038.610699996352196,3719.000000000000000
3720,15,13377829.365699999034405,4293050.092100001871586,3720.000000000000000
3721,15,13378028.911200001835823,4293069.208499997854233,3721.000000000000000
3722,15,13377901.139400001615286,4293126.569700002670288,3722.000000000000000
3723,15,13378027.597399998456240,4293177.857600003480911,3723.000000000000000
3724,15,13377922.948300000280142,4293310.560900002717972,3724.000000000000000
3725,15,13377987.216099999845028,4293211.211999997496605,3725.000000000000000
3726,15,13377788.065299998968840,4293095.476700000464916,3726.000000000000000
3727,15,13377907.165399998426437,4293237.667099997401237,3727.000000000000000
3728,15,13377871.519200000911951,4293091.581100001931190,3728.000000000000000
3729,15,13378068.717599999159575,4293144.377400003373623,3729.000000000000000
3730,15,13377817.179000001400709,4293113.951499998569489,3730.000000000000000
3731,15,13377862.531599998474121,4293008.783100001513958,3731.000000000000000
3732,15,13378012.027800001204014,4293205.863200001418591,3732.000000000000000
3733,15,13378047.104699999094009,4293186.679200001060963,3733.000000000000000
3734,15,13377978.132399998605251,4293091.685300000011921,3734.000000000000000
3735,15,13377922.758499998599291,4292972.955200001597404,3735.000000000000000
3736,15,13377962.838599998503923,4293153.323399998247623,3736.000000000000000
3737,15,13377880.833000000566244,4293267.131099998950958,3737.000000000000000
3738,15,13378003.259700000286102,4293226.530100002884865,3738.000000000000000
3739,15,13377870.179099999368191,4293112.645400002598763,3739.000000000000000
3740,15,13377958.480700001120567,4293022.633799999952316,3740.000000000000000
3741,15,13378062.034299999475479,4293107.849399998784065,3741.000000000000000
3742,15,13377945.993299998342991,4293310.515000000596046,3742.000000000000000
3743,15,13377948.743099998682737,4293096.769000001251698,3743.000000000000000
3744,15,13377870.284000001847744,4293318.182999998331070,3744.000000000000000
3745,15,13377854.503199998289347,4293152.605700001120567,3745.000000000000000
3746,15,13378000.193799998611212,4293091.665700003504753,3746.000000000000000
3747,15,13377844.386999998241663,4293371.832400001585484,3747.000000000000000
3748,15,13377797.874699998646975,4293193.931299999356270,3748.000000000000000
3749,15,13377968.609900001436472,4293190.276900000870228,3749.000000000000000
3750,15,13377839.166999999433756,4292965.102399997413158,3750.000000000000000
3751,15,13377812.529500000178814,4292975.645900003612041,3751.000000000000000
3752,15,13377925.806099999696016,4293182.125100001692772,3752.000000000000000
3753,15,13377985.170499999076128,4293079.814800001680851,3753.000000000000000
3754,15,13377785.411200001835823,4292981.725400000810623,3754.000000000000000
3755,15,13377946.034499999135733,4293245.222400002181530,3755.000000000000000
3756,15,13378006.240299999713898,4293081.891000002622604,3756.000000000000000
3757,15,13377894.765799999237061,4293045.052100002765656,3757.000000000000000
3758,15,13377803.924400001764297,4292955.660499997437000,3758.000000000000000
3759,15,13378080.414599999785423,4293162.201800003647804,3759.000000000000000
3760,15,13378055.076099999248981,4293119.233000002801418,3760.000000000000000
3761,15,13377888.542500000447035,4293172.894000001251698,3761.000000000000000
3762,15,13377939.192999999970198,4293007.973899997770786,3762.000000000000000
3763,15,13378019.885200001299381,4293185.366599999368191,3763.000000000000000
3764,15,13378022.846299998462200,4293228.938900001347065,3764.000000000000000
3765,15,13377904.830800000578165,4293204.083899997174740,3765.000000000000000
3766,15,13377833.326099999248981,4293165.647500000894070,3766.000000000000000
3767,15,13377907.513099998235703,4293154.406499996781349,3767.000000000000000
3768,15,13377798.760400000959635,4293265.696000002324581,3768.000000000000000
3769,15,13377872.546900000423193,4293350.534299999475479,3769.000000000000000
3770,15,13378038.412200000137091,4293204.542499996721745,3770.000000000000000
3771,15,13377949.905200000852346,4293264.395599998533726,3771.000000000000000
3772,15,13378010.501699998974800,4293098.131899997591972,3772.000000000000000
3773,15,13377858.602600000798702,4292954.496600002050400,3773.000000000000000
3774,15,13377882.026299998164177,4292995.767499998211861,3774.000000000000000
3775,15,13377898.155499998480082,4293300.823100000619888,3775.000000000000000
3776,15,13377935.341299999505281,4293217.786700002849102,3776.000000000000000
3777,15,13377980.191199999302626,4293161.088600002229214,3777.000000000000000
3778,15,13377986.336100000888109,4293129.905599996447563,3778.000000000000000
3779,15,13377853.396400000900030,4293311.947899997234344,3779.000000000000000
3780,15,13377880.256900001317263,4293358.688799999654293,3780.000000000000000
3781,15,13378013.136300001293421,4293194.164599999785423,3781.000000000000000
3782,15,13377852.598600000143051,4293021.530299998819828,3782.000000000000000
3783,15,13377886.847399998456240,4292978.972599998116493,3783.000000000000000
3784,15,13377800.984600000083447,4293038.463799998164177,3784.000000000000000
3785,15,13377859.474199999123812,4292920.989399999380112,3785.000000000000000
3786,15,13377853.009799998253584,4293043.905299998819828,3786.000000000000000
3787,15,13378039.432500001043081,4293179.656800001859665,3787.000000000000000
3788,15,13377943.892499998211861,4292961.326899997889996,3788.000000000000000
3789,15,13377893.538400001823902,4293347.937100000679493,3789.000000000000000
3790,15,13377948.376499999314547,4292979.591799996793270,3790.000000000000000
3791,15,13377887.475600000470877,4293245.392300002276897,3791.000000000000000
3792,15,13378023.367899999022484,4293048.996899999678135,3792.000000000000000
3793,15,13377794.933600001037121,4293047.339000001549721,3793.000000000000000
3794,15,13377968.783500000834465,4293292.518200002610683,3794.000000000000000
3795,15,13377977.183600001037121,4293112.844499997794628,3795.000000000000000
3796,15,13377999.712600000202656,4293205.880800001323223,3796.000000000000000
3797,15,13378041.388399999588728,4293083.875100001692772,3797.000000000000000
3798,15,13378069.064399998635054,4293131.040899999439716,3798.000000000000000
3799,15,13377983.942099999636412,4293196.277000002563000,3799.000000000000000
3800,15,13378025.908599998801947,4293154.283799998462200,3800.000000000000000
3801,15,13377806.750599998980761,4293061.569099999964237,3801.000000000000000
3802,15,13377953.135499998927116,4293298.502099998295307,3802.000000000000000
3803,15,13377908.278999999165535,4292963.086999997496605,3803.000000000000000
3804,15,13377814.262499999254942,4293047.641699999570847,3804.000000000000000
3805,15,13377916.463700000196695,4293122.051500000059605,3805.000000000000000
3806,15,13377871.521000001579523,4293046.380500003695488,3806.000000000000000
3807,15,13377814.409699998795986,4292991.632500000298023,3807.000000000000000
3808,15,13377960.268899999558926,4293123.833499997854233,3808.000000000000000
3809,15,13377792.395399998873472,4293001.760399997234344,3809.000000000000000
3810,15,13378010.981699999421835,4293266.786899998784065,3810.000000000000000
3811,15,13378073.208500001579523,4293184.967000000178814,3811.000000000000000
3812,15,13377894.817299999296665,4292972.565600000321865,3812.000000000000000
3813,15,13377835.303100001066923,4293260.770700000226498,3813.000000000000000
3814,15,13378033.671300001442432,4293233.401600003242493,3814.000000000000000
3815,15,13377909.355000000447035,4293333.679899998009205,3815.000000000000000
3816,15,13377962.375100001692772,4293175.518600001931190,3816.000000000000000
3817,15,13378003.672800000756979,4293066.110299997031689,3817.000000000000000
3818,15,13377768.360399998724461,4293066.881700001657009,3818.000000000000000
3819,15,13377947.527699999511242,4293042.007600001990795,3819.000000000000000
3820,15,13377935.135200001299381,4293259.535700000822544,3820.000000000000000
3821,15,13377871.689300000667572,4293217.044600002467632,3821.000000000000000
3822,15,13377816.886999998241663,4293172.798000000417233,3822.000000000000000
3823,15,13377875.920600000768900,4293122.471199996769428,3823.000000000000000
3824,15,13377819.744699999690056,4293250.788400001823902,3824.000000000000000
3825,15,13378071.459699999541044,4293224.461699999868870,3825.000000000000000
3826,15,13377991.843299999833107,4293160.480300001800060,3826.000000000000000
3827,15,13377854.475200001150370,4293362.006300002336502,3827.000000000000000
3828,15,13377766.671900000423193,4293022.050899997353554,3828.000000000000000
3829,15,13377811.596299998462200,4293015.146399997174740,3829.000000000000000
3830,15,13377938.462099999189377,4293270.654700003564358,3830.000000000000000
3831,15,13378036.001600001007318,4293094.445200003683567,3831.000000000000000
3832,15,13377794.041799999773502,4293246.122199997305870,3832.000000000000000
3833,15,13377836.882100000977516,4293220.808499999344349,3833.000000000000000
3834,15,13377975.082199998199940,4292973.989100001752377,3834.000000000000000
3835,15,13377895.983300000429153,4293147.273199997842312,3835.000000000000000
3836,15,13377977.421199999749660,4293280.481799997389317,3836.000000000000000
3837,15,13377874.142200000584126,4293056.233099997043610,3837.000000000000000
3838,15,13377814.318700000643730,4292953.064300000667572,3838.000000000000000
3839,15,13377825.914599999785423,4293104.180699996650219,3839.000000000000000
3840,15,13378010.697900000959635,4293117.772299997508526,3840.000000000000000
3841,15,13377834.500500001013279,4293387.861599996685982,3841.000000000000000
3842,15,13378010.168000001460314,4293156.565099999308586,3842.000000000000000
3843,15,13377830.956300001591444,4293366.548100002110004,3843.000000000000000
3844,15,13377919.627500001341105,4293236.587300002574921,3844.000000000000000
3845,15,13377970.059399999678135,4293203.551700003445148,3845.000000000000000
3846,15,13377875.801199998706579,4292959.030199997127056,3846.000000000000000
3847,15,13377855.799199998378754,4293275.615699999034405,3847.000000000000000
3848,15,13377847.286699999123812,4293030.305200003087521,3848.000000000000000
3849,15,13377857.860199999064207,4293031.842399999499321,3849.000000000000000
3850,15,13377984.527499999850988,4293235.751800000667572,3850.000000000000000
3851,15,13377796.918999999761581,4293225.181900002062321,3851.000000000000000
3852,15,13377975.233100000768900,4293243.189000003039837,3852.000000000000000
3853,15,13377882.465399999171495,4292923.367700003087521,3853.000000000000000
3854,15,13377787.483699999749660,4293238.406199999153614,3854.000000000000000
3855,15,13377931.293400000780821,4293289.867399998009205,3855.000000000000000
3856,15,13377823.218100000172853,4293007.136600002646446,3856.000000000000000
3857,15,13378080.164700001478195,4293140.957900002598763,3857.000000000000000
3858,15,13377979.962499998509884,4293257.206500001251698,3858.000000000000000
3859,15,13378018.730099998414516,4293092.108699999749660,3859.000000000000000
3860,15,13377847.110100001096725,4293207.611599996685982,3860.000000000000000
3861,15,13377862.999000001698732,4293232.450499996542931,3861.000000000000000
3862,15,13377805.360899999737740,4292967.231700003147125,3862.000000000000000
3863,15,13377996.755899999290705,4293259.070500001311302,3863.000000000000000
3864,15,13377914.790199998766184,4293091.742700003087521,3864.000000000000000
3865,15,13377926.046900000423193,4293322.935099996626377,3865.000000000000000
3866,15,13377908.780900001525879,4293173.681999996304512,3866.000000000000000
3867,15,13377874.655200000852346,4293194.905299998819828,3867.000000000000000
3868,15,13377918.813999999314547,4293204.457299999892712,3868.000000000000000
3869,15,13378028.774300001561642,4293254.376400001347065,3869.000000000000000
3870,15,13377827.293200001120567,4293226.954000003635883,3870.000000000000000
3871,15,13377825.604400001466274,4293342.817699998617172,3871.000000000000000
3872,15,13377841.996199999004602,4293061.454499997198582,3872.000000000000000
3873,15,13377934.279699999839067,4293136.971400000154972,3873.000000000000000
3874,15,13377841.576400000602007,4293230.763300001621246,3874.000000000000000
3875,15,13378039.478700000792742,4293061.603299997746944,3875.000000000000000
3876,15,13378007.708500001579523,4293178.828800000250340,3876.000000000000000
3877,15,13377859.105399999767542,4293374.842000000178814,3877.000000000000000
3878,15,13377891.912999998778105,4293020.027500003576279,3878.000000000000000
3879,15,13377882.962000001221895,4293255.890399999916553,3879.000000000000000
3880,15,13377906.619800001382828,4292974.426500000059605,3880.000000000000000
3881,15,13377769.147799998521805,4293039.571299999952316,3881.000000000000000
3882,15,13377920.240499999374151,4293081.018299996852875,3882.000000000000000
3883,15,13377937.043600000441074,4293179.819099999964237,3883.000000000000000
3884,15,13377828.946499999612570,4293186.424199998378754,3884.000000000000000
3885,15,13377969.483199998736382,4293135.668999999761581,3885.000000000000000
3886,15,13377952.352200001478195,4293072.569799996912479,3886.000000000000000
3887,15,13377857.328800000250340,4293215.200499996542931,3887.000000000000000
3888,15,13378069.603399999439716,4293210.858000002801418,3888.000000000000000
3889,15,13377798.285399999469519,4293104.645300000905991,3889.000000000000000
3890,15,13378082.795200001448393,4293212.525499999523163,3890.000000000000000
3891,15,13377892.282900001853704,4293319.752999998629093,3891.000000000000000
3892,15,13378014.806600000709295,4293067.221199996769428,3892.000000000000000
3893,15,13377909.065400000661612,4293300.681299999356270,3893.000000000000000
3894,15,13377939.590599998831749,4293104.428199999034405,3894.000000000000000
3895,15,13377858.587999999523163,4293347.103600002825260,3895.000000000000000
3896,15,13377880.265599999576807,4293332.876999996602535,3896.000000000000000
3897,15,13377990.673799999058247,4293226.725299999117851,3897.000000000000000
3898,15,13377958.543499998748302,4292958.792300000786781,3898.000000000000000
3899,15,13377834.918299999088049,4293012.993699997663498,3899.000000000000000
3900,15,13377866.324499998241663,4293073.707699999213219,3900.000000000000000
3901,15,13377797.258600000292063,4293024.778399996459484,3901.000000000000000
3902,15,13377778.699799999594688,4293006.422300003468990,3902.000000000000000
3903,15,13377784.855900000780821,4293020.030500002205372,3903.000000000000000
3904,15,13377885.549800001084805,4293104.482299998402596,3904.000000000000000
3905,15,13377862.250900000333786,4293138.810400001704693,3905.000000000000000
3906,15,13377845.157800000160933,4293183.635600000619888,3906.000000000000000
3907,15,13377956.996399998664856,4292986.297499999403954,3907.000000000000000
3908,15,13377842.598400000482798,4293160.214400000870228,3908.000000000000000
3909,15,13378098.515999998897314,4293177.708200000226498,3909.000000000000000
3910,15,13377876.738200001418591,4292947.412399999797344,3910.000000000000000
3911,15,13378017.198499999940395,4293134.938199996948242,3911.000000000000000
3912,15,13377781.670699998736382,4293253.549099996685982,3912.000000000000000
3913,15,13377927.921900000423193,4292958.990900002419949,3913.000000000000000
3914,15,13377791.732400000095367,4293067.933200001716614,3914.000000000000000
3915,15,13377949.242400001734495,4293218.681299999356270,3915.000000000000000
3916,15,13377909.278799999505281,4292933.582599997520447,3916.000000000000000
3917,15,13377974.017000000923872,4293008.758000001311302,3917.000000000000000
3918,15,13377965.473900001496077,4293014.019000001251698,3918.000000000000000
3919,15,13377902.310400001704693,4293323.674099996685982,3919.000000000000000
3920,15,13377969.639499999582767,4293053.034500002861023,3920.000000000000000
3921,15,13377911.099199999123812,4293215.287600003182888,3921.000000000000000
3922,15,13377873.249400001019239,4293295.823600001633167,3922.000000000000000
3923,15,13378011.872800000011921,4293219.720799997448921,3923.000000000000000
3924,15,13377870.862100001424551,4293260.023999996483326,3924.000000000000000
3925,15,13377810.190400000661612,4293224.760499998927116,3925.000000000000000
3926,15,13377970.820300001651049,4293266.059600003063679,3926.000000000000000
3927,15,13377863.805700000375509,4293123.585600003600121,3927.000000000000000
3928,15,13377925.615600001066923,4293008.352600000798702,3928.000000000000000
3929,15,13377916.262400001287460,4293186.669399999082088,3929.000000000000000
3930,15,13377826.053700000047684,4292986.305900000035763,3930.000000000000000
3931,15,13378011.206500001251698,4293041.456000000238419,3931.000000000000000
3932,15,13377921.108600001782179,4293281.001800000667572,3932.000000000000000
3933,15,13377830.160700000822544,4293280.247800000011921,3933.000000000000000
3934,15,13377880.633900001645088,4293013.968400001525879,3934.000000000000000
3935,15,13377844.759500000625849,4293133.568400003015995,3935.000000000000000
3936,15,13377952.521299999207258,4293138.199600003659725,3936.000000000000000
3937,15,13377965.130300000309944,4293251.921400003135204,3937.000000000000000
3938,15,13377882.861699998378754,4293289.847400002181530,3938.000000000000000
3939,15,13378076.565099999308586,4293172.533200003206730,3939.000000000000000
3940,15,13377843.175900001078844,4293244.597000002861023,3940.000000000000000
3941,15,13377991.413899999111891,4293048.576899997889996,3941.000000000000000
3942,15,13377836.210799999535084,4293121.780699998140335,3942.000000000000000
3943,15,13377931.076299998909235,4293278.955099999904633,3943.000000000000000
3944,15,13377988.939500000327826,4293284.529899999499321,3944.000000000000000
3945,15,13377851.905000001192093,4293232.454499997198582,3945.000000000000000
3946,15,13378033.468199998140335,4293146.756599999964237,3946.000000000000000
3947,15,13377949.480999998748302,4293001.722400002181530,3947.000000000000000
3948,15,13377854.941599998623133,4292988.912000000476837,3948.000000000000000
3949,15,13377825.051100000739098,4293019.947099998593330,3949.000000000000000
3950,15,13378050.579100001603365,4293101.804899998009205,3950.000000000000000
3951,15,13377889.102600000798702,4293092.183700002729893,3951.000000000000000
3952,15,13377845.125500001013279,4292977.905500002205372,3952.000000000000000
3953,15,13377904.830800000578165,4293283.189400002360344,3953.000000000000000
3954,15,13377862.022300001233816,4293177.135899998247623,3954.000000000000000
3955,15,13377840.617800001055002,4293359.559000000357628,3955.000000000000000
3956,15,13377906.543999999761581,4293254.175399996340275,3956.000000000000000
3957,15,13377961.274799998849630,4293112.636200003325939,3957.000000000000000
3958,15,13377958.485700000077486,4293210.764899998903275,3958.000000000000000
3959,15,13377952.751299999654293,4293086.100900001823902,3959.000000000000000
3960,15,13377845.807799998670816,4292946.327899999916553,3960.000000000000000
3961,15,13377839.855000000447035,4293338.103100001811981,3961.000000000000000
3962,15,13378000.821400001645088,4293005.054099999368191,3962.000000000000000
3963,15,13377867.183200001716614,4293361.516500003635883,3963.000000000000000
3964,15,13377917.515500001609325,4293167.641300000250340,3964.000000000000000
3965,15,13377805.702599998563528,4293186.932099997997284,3965.000000000000000
3966,15,13377910.478700000792742,4293105.901500001549721,3966.000000000000000
3967,15,13377887.916499998420477,4292955.012900002300739,3967.000000000000000
3968,15,13377892.155299998819828,4293160.005699999630451,3968.000000000000000
3969,15,13377831.636500000953674,4293300.235600002110004,3969.000000000000000
3970,15,13377885.677799999713898,4293137.623000003397465,3970.000000000000000
3971,15,13378047.890399999916553,4293147.064599998295307,3971.000000000000000
3972,15,13377897.001800000667572,4293104.794500000774860,3972.000000000000000
3973,15,13377943.513700000941753,4293022.395199999213219,3973.000000000000000
3974,15,13377864.021800000220537,4292973.280100002884865,3974.000000000000000
3975,15,13377990.171399999409914,4293020.354500003159046,3975.000000000000000
3976,15,13377920.292500000447035,4293332.609499998390675,3976.000000000000000
3977,15,13378052.858300000429153,4293090.745700001716614,3977.000000000000000
3978,15,13377827.839699998497963,4293399.913199998438358,3978.000000000000000
3979,15,13377997.107500001788139,4293036.881899997591972,3979.000000000000000
3980,15,13377869.430700000375509,4293023.194700002670288,3980.000000000000000
3981,15,13377834.231400001794100,4293074.199500001966953,3981.000000000000000
3982,15,13377922.334499999880791,4293041.350900001823902,3982.000000000000000
3983,15,13377994.883400000631809,4293060.146300002932549,3983.000000000000000
3984,15,13377927.834499999880791,4293093.935400001704693,3984.000000000000000
3985,15,13377933.164400000125170,4292999.498099997639656,3985.000000000000000
3986,15,13377882.498199999332428,4293148.885200001299381,3986.000000000000000
3987,15,13377819.492499999701977,4293302.962300002574921,3987.000000000000000
3988,15,13377813.913300000131130,4293161.269500002264977,3988.000000000000000
3989,15,13378042.553500000387430,4293243.723800003528595,3989.000000000000000
3990,15,13377901.491099998354912,4293265.282700002193451,3990.000000000000000
3991,15,13378025.610700000077486,4293104.292900003492832,3991.000000000000000
3992,15,13378020.089699998497963,4293121.636900000274181,3992.000000000000000
3993,15,13377876.728100001811981,4293247.013800002634525,3993.000000000000000
3994,15,13377998.827100001275539,4293187.138199999928474,3994.000000000000000
3995,15,13377849.335400000214577,4292928.912799999117851,3995.000000000000000
3996,15,13377995.554299999028444,4292993.700900003314018,3996.000000000000000
3997,15,13377962.201900001615286,4293091.231600001454353,3997.000000000000000
3998,15,13377900.641899999231100,4293009.975699998438358,3998.000000000000000
3999,15,13378042.679900001734495,4293108.805699996650219,3999.000000000000000
4000,15,13377803.327300000935793,4292997.010799996554852,4000.000000000000000
4001,15,13377993.684700001031160,4293150.606600001454353,4001.000000000000000
4002,15,13377900.062399998307228,4293116.357299998402596,4002.000000000000000
4003,15,13378096.297699999064207,4293188.011100001633167,4003.000000000000000
4004,15,13377995.699599999934435,4293217.913199998438358,4004.000000000000000
4005,15,13377850.442800000309944,4293297.395300000905991,4005.000000000000000
4006,15,13377918.727299999445677,4293156.333899997174740,4006.000000000000000
4007,15,13377903.057000000029802,4293192.425800003111362,4007.000000000000000
4008,15,13377847.394699998199940,4293269.056500002741814,4008.000000000000000
4009,15,13377805.909299999475479,4293201.060999996960163,4009.000000000000000
4010,15,13377965.934700001031160,4293079.082099996507168,4010.000000000000000
4011,15,13378088.770599998533726,4293146.249200001358986,4011.000000000000000
4012,15,13378020.058299999684095,4293080.457299999892712,4012.000000000000000
4013,15,13377985.518699999898672,4293069.680600002408028,4013.000000000000000
4014,15,13377825.366200000047684,4293324.192699998617172,4014.000000000000000
4015,15,13378000.400400001555681,4293130.317900002002716,4015.000000000000000
4016,15,13377993.272100001573563,4293139.562600001692772,4016.000000000000000
4017,15,13377869.305100001394749,4293206.797799997031689,4017.000000000000000
4018,15,13378029.152499999850988,4293084.940800003707409,4018.000000000000000
4019,15,13377892.082400001585484,4292994.611699998378754,4019.000000000000000
4020,15,13377891.528000000864267,4293033.891900002956390,4020.000000000000000
4021,15,13377855.930300001055002,4293088.375100001692772,4021.000000000000000
4022,15,13378025.975999999791384,4293197.783100001513958,4022.000000000000000
4023,15,13377975.933400001376867,4293172.419299997389317,4023.000000000000000
4024,15,13377903.916499998420477,4292951.489100001752377,4024.000000000000000
4025,15,13377925.993200000375509,4293111.423699997365475,4025.000000000000000
4026,15,13377973.643500000238419,4293022.691600002348423,4026.000000000000000
4027,15,13377944.332699999213219,4293113.791100002825260,4027.000000000000000
4028,15,13377810.232000000774860,4293286.068599998950958,4028.000000000000000
4029,15,13378064.823699999600649,4293157.451600000262260,4029.000000000000000
4030,15,13377885.292899999767542,4293279.081900000572205,4030.000000000000000
4031,15,13378040.880499999970198,4293137.013899996876717,4031.000000000000000
4032,15,13377904.618900001049042,4293080.095399998128414,4032.000000000000000
4033,15,13377854.458500001579523,4292939.330399997532368,4033.000000000000000
4034,15,13377951.973600000143051,4293181.414399996399879,4034.000000000000000
4035,15,13377945.829599998891354,4293234.004699997603893,4035.000000000000000
4036,15,13377776.019999999552965,4293098.454999998211861,4036.000000000000000
4037,15,13378080.675400000065565,4293196.986800000071526,4037.000000000000000
4038,15,13378017.554499998688698,4293168.782099999487400,4038.000000000000000
4039,15,13377859.798300001770258,4293244.325800001621246,4039.000000000000000
4040,15,13378061.035799998790026,4293181.923100002110004,4040.000000000000000
4041,15,13377862.352200001478195,4293286.873599998652935,4041.000000000000000
4042,15,13377973.408599998801947,4293125.296599999070168,4042.000000000000000
